Trial Instance Cost Seed Time Start_Temp Min_Temp Cooling_Rate Status
0 instance_test_1.json 22600 29354380 3.78077 7.5 0.05 0.99 OK
0 instance_test_1.json 22560 18630084 3.78965 7.5 0.05 0.995 OK
0 instance_test_1.json 24824 51618131 3.80615 7.5 0.1 0.98 OK
0 instance_test_1.json 22592 93787522 3.78851 7.5 0.1 0.99 OK
0 instance_test_1.json 22592 29788665 3.7769 7.5 0.1 0.995 OK
0 instance_test_1.json 22592 34331785 2.7181 10.0 0.02 0.98 OK
0 instance_test_1.json 22600 24175670 3.7504 10.0 0.02 0.99 OK
0 instance_test_1.json 22608 77826879 3.81164 10.0 0.02 0.995 OK
0 instance_test_1.json 22584 78070673 4.26028 10.0 0.05 0.98 OK
0 instance_test_1.json 24816 62726933 4.14699 10.0 0.05 0.99 OK
0 instance_test_1.json 22600 48071004 4.28293 10.0 0.05 0.995 OK
0 instance_test_1.json 22576 96255989 4.01735 10.0 0.1 0.98 OK
0 instance_test_1.json 22584 62347645 3.84593 10.0 0.1 0.99 OK
0 instance_test_1.json 22568 77908689 2.6701 10.0 0.1 0.995 OK

0 instance_test_2.json 47982 38367523 2.78812 5.0 0.02 0.98 OK
0 instance_test_2.json 47968 52902091 2.75954 5.0 0.02 0.99 OK
0 instance_test_2.json 48003 66959216 2.87043 5.0 0.02 0.995 OK
0 instance_test_2.json 47982 48105304 2.88972 5.0 0.05 0.98 OK
0 instance_test_2.json 47989 64211526 2.89678 5.0 0.05 0.99 OK
0 instance_test_2.json 48003 14489651 2.79393 5.0 0.05 0.995 OK
0 instance_test_2.json 47989 54249090 2.83549 5.0 0.1 0.98 OK
0 instance_test_2.json 48003 8634303 2.80328 5.0 0.1 0.99 OK
0 instance_test_2.json 48010 55387635 2.83332 5.0 0.1 0.995 OK
0 instance_test_2.json 47996 31295129 2.77628 7.5 0.02 0.98 OK
0 instance_test_2.json 47996 99460895 1.72987 7.5 0.02 0.99 OK
0 instance_test_2.json 48010 95097264 3.01081 7.5 0.02 0.995 OK
0 instance_test_2.json 47975 53357365 2.77214 7.5 0.05 0.98 OK
0 instance_test_2.json 48003 64950389 2.83869 7.5 0.05 0.99 OK
0 instance_test_2.json 48003 72398237 2.7768 7.5 0.05 0.995 OK
0 instance_test_2.json 47989 6472818 2.78767 7.5 0.1 0.98 OK
0 instance_test_2.json 48017 91371477 2.87307 7.5 0.1 0.99 OK
0 instance_test_2.json 48010 32867089 2.84585 7.5 0.1 0.995 OK
0 instance_test_2.json 47989 7333205 2.81224 10.0 0.02 0.98 OK
0 instance_test_2.json 48003 19350374 2.78602 10.0 0.02 0.99 OK
0 instance_test_2.json 48003 79923023 2.77593 10.0 0.02 0.995 OK
0 instance_test_2.json 48024 45794269 1.81893 10.0 0.05 0.98 OK
0 instance_test_2.json 48003 6064383 2.78874 10.0 0.05 0.99 OK
0 instance_test_2.json 47975 24026026 2.76963 10.0 0.05 0.995 OK
0 instance_test_2.json 48017 79018693 2.79737 10.0 0.1 0.98 OK
0 instance_test_2.json 47982 34730746 2.84721 10.0 0.1 0.99 OK
0 instance_test_2.json 47996 18274311 2.86189 10.0 0.1 0.995 OK

0 instance_test_3.json 14845 53266095 3.16619 5.0 0.02 0.98 OK
0 instance_test_3.json 14891 42672909 3.18811 5.0 0.02 0.99 OK
0 instance_test_3.json 15914 99038103 3.3218 5.0 0.02 0.995 OK
0 instance_test_3.json 14873 75142936 3.63072 5.0 0.05 0.98 OK
0 instance_test_3.json 14902 21443358 3.17148 5.0 0.05 0.99 OK
0 instance_test_3.json 14889 3741670 2.25963 5.0 0.05 0.995 OK
0 instance_test_3.json 14826 17449510 3.17119 5.0 0.1 0.98 OK
0 instance_test_3.json 15879 46685862 3.18243 5.0 0.1 0.99 OK
0 instance_test_3.json 14861 23223910 3.2015 5.0 0.1 0.995 OK
0 instance_test_3.json 14936 95890651 3.29002 7.5 0.02 0.98 OK
0 instance_test_3.json 14790 7171859 3.42023 7.5 0.02 0.99 OK
0 instance_test_3.json 14921 48308203 3.14459 7.5 0.02 0.995 OK
0 instance_test_3.json 14908 24702645 3.16019 7.5 0.05 0.98 OK
0 instance_test_3.json 14969 34175274 3.1903 7.5 0.05 0.99 OK
0 instance_test_3.json 14877 57375559 2.11371 7.5 0.05 0.995 OK
0 instance_test_3.json 14836 47190048 3.15539 7.5 0.1 0.98 OK
0 instance_test_3.json 14863 57314439 3.18274 7.5 0.1 0.99 OK
0 instance_test_3.json 14908 83321673 3.17009 7.5 0.1 0.995 OK
0 instance_test_3.json 14834 62058158 3.19086 10.0 0.02 0.98 OK
0 instance_test_3.json 14911 40889257 3.1449 10.0 0.02 0.99 OK
0 instance_test_3.json 14892 88613059 3.20361 10.0 0.02 0.995 OK
0 instance_test_3.json 14882 8414329 3.14024 10.0 0.05 0.98 OK
0 instance_test_3.json 14908 31900261 3.15359 10.0 0.05 0.99 OK
0 instance_test_3.json 14851 43900709 3.196 10.0 0.05 0.995 OK
0 instance_test_3.json 14927 85458498 3.15448 10.0 0.1 0.98 OK
0 instance_test_3.json 14998 41673624 2.13589 10.0 0.1 0.99 OK
0 instance_test_3.json 15964 75643411 3.17152 10.0 0.1 0.995 OK

0 instance_test_4.json 17791 39425383 3.96077 5.0 0.02 0.98 OK
0 instance_test_4.json 17571 69730409 3.93873 5.0 0.02 0.99 OK
0 instance_test_4.json 21771 18436274 3.92195 5.0 0.02 0.995 OK
0 instance_test_4.json 17649 74905600 4.01242 5.0 0.05 0.98 OK
0 instance_test_4.json 21800 79477768 4.41721 5.0 0.05 0.99 OK
0 instance_test_4.json 21833 56042177 3.98494 5.0 0.05 0.995 OK
0 instance_test_4.json 17514 75860685 2.94318 5.0 0.1 0.98 OK
0 instance_test_4.json 17502 22318333 3.96245 5.0 0.1 0.99 OK
0 instance_test_4.json 21800 27302027 3.94997 5.0 0.1 0.995 OK
0 instance_test_4.json 17495 51099087 4.02795 7.5 0.02 0.98 OK
0 instance_test_4.json 21872 29284282 4.12521 7.5 0.02 0.99 OK
0 instance_test_4.json 17477 16351496 3.93724 7.5 0.02 0.995 OK
0 instance_test_4.json 17614 26049105 4.01672 7.5 0.05 0.98 OK
0 instance_test_4.json 17651 2513689 3.94967 7.5 0.05 0.99 OK
0 instance_test_4.json 17508 62464179 2.9017 7.5 0.05 0.995 OK
0 instance_test_4.json 17665 18423637 4.03997 7.5 0.1 0.98 OK
0 instance_test_4.json 17517 4091507 4.07633 7.5 0.1 0.99 OK
0 instance_test_4.json 22012 1383707 4.0259 7.5 0.1 0.995 OK
0 instance_test_4.json 17590 29314613 4.06706 10.0 0.02 0.98 OK
0 instance_test_4.json 17603 64912120 4.04527 10.0 0.02 0.99 OK
0 instance_test_4.json 21923 57653620 3.99938 10.0 0.02 0.995 OK
0 instance_test_4.json 17599 58347794 3.99198 10.0 0.05 0.98 OK
0 instance_test_4.json 21881 61527261 2.82393 10.0 0.05 0.99 OK
0 instance_test_4.json 17599 55437895 3.98164 10.0 0.05 0.995 OK
0 instance_test_4.json 21863 5508352 4.15098 10.0 0.1 0.98 OK
0 instance_test_4.json 17462 30760962 4.18729 10.0 0.1 0.99 OK
0 instance_test_4.json 17605 69069018 4.58702 10.0 0.1 0.995 OK

Trial Instance Cost Seed Time Start_Temp Min_Temp Cooling_Rate Status
0 instance_test_1.json 6136 72408479 4.45715 5.0 0.02 0.98 OK
0 instance_test_1.json 6824 46799289 4.17124 5.0 0.02 0.99 OK
0 instance_test_1.json 5700 25956190 4.40624 5.0 0.02 0.995 OK
0 instance_test_1.json 5128 11101311 4.65593 5.0 0.05 0.98 OK
0 instance_test_1.json 4608 48198458 4.42139 5.0 0.05 0.99 OK
0 instance_test_1.json 6704 23787280 4.32706 5.0 0.05 0.995 OK
0 instance_test_1.json 4664 64164163 4.28634 5.0 0.1 0.98 OK
0 instance_test_1.json 6304 97308901 3.15929 5.0 0.1 0.99 OK
0 instance_test_1.json 6304 1215643 4.3206 5.0 0.1 0.995 OK
0 instance_test_1.json 6152 85261121 4.42227 7.5 0.02 0.98 OK
0 instance_test_1.json 6592 55574096 4.23149 7.5 0.02 0.99 OK
0 instance_test_1.json 4722 92103555 4.28106 7.5 0.02 0.995 OK
0 instance_test_1.json 4744 58613479 4.15083 7.5 0.05 0.98 OK
0 instance_test_1.json 5584 30287122 4.53332 7.5 0.05 0.99 OK
0 instance_test_1.json 4800 57125061 3.22964 7.5 0.05 0.995 OK
0 instance_test_1.json 4632 32387808 4.28222 7.5 0.1 0.98 OK
0 instance_test_1.json 4792 73942633 4.29163 7.5 0.1 0.99 OK
0 instance_test_1.json 4616 17422900 4.24041 7.5 0.1 0.995 OK
0 instance_test_1.json 4592 89347287 4.29962 10.0 0.02 0.98 OK
0 instance_test_1.json 4616 28904052 4.20089 10.0 0.02 0.99 OK
0 instance_test_1.json 4592 52249468 4.18982 10.0 0.02 0.995 OK
0 instance_test_1.json 4608 42029793 4.18477 10.0 0.05 0.98 OK
0 instance_test_1.json 4616 66637296 3.09626 10.0 0.05 0.99 OK
0 instance_test_1.json 4632 40118153 4.16989 10.0 0.05 0.995 OK
0 instance_test_1.json 4608 67811180 4.17116 10.0 0.1 0.98 OK
0 instance_test_1.json 4624 66997130 4.32497 10.0 0.1 0.99 OK
0 instance_test_1.json 4632 18876381 4.1745 10.0 0.1 0.995 OK

0 instance_test_2.json 5191 28018395 3.19102 5.0 0.02 0.98 OK
0 instance_test_2.json 5198 73780396 3.2322 5.0 0.02 0.99 OK
0 instance_test_2.json 5198 7284259 3.59705 5.0 0.02 0.995 OK
0 instance_test_2.json 5205 41041327 2.4295 5.0 0.05 0.98 OK
0 instance_test_2.json 5205 9976472 3.19753 5.0 0.05 0.99 OK
0 instance_test_2.json 5212 85558909 3.22897 5.0 0.05 0.995 OK
0 instance_test_2.json 5205 70181373 3.18703 5.0 0.1 0.98 OK
0 instance_test_2.json 5205 97485925 3.24613 5.0 0.1 0.99 OK
0 instance_test_2.json 5191 1434265 3.18369 5.0 0.1 0.995 OK
0 instance_test_2.json 5212 6108142 3.21963 7.5 0.02 0.98 OK
0 instance_test_2.json 5205 36608489 3.18448 7.5 0.02 0.99 OK
0 instance_test_2.json 5191 6661094 3.30329 7.5 0.02 0.995 OK
0 instance_test_2.json 5205 36827994 3.38078 7.5 0.05 0.98 OK
0 instance_test_2.json 5191 36530660 2.15199 7.5 0.05 0.99 OK
0 instance_test_2.json 5198 88712326 3.32674 7.5 0.05 0.995 OK
0 instance_test_2.json 5205 71251099 3.23457 7.5 0.1 0.98 OK
0 instance_test_2.json 5205 44913815 3.59248 7.5 0.1 0.99 OK
0 instance_test_2.json 5198 71460765 3.29591 7.5 0.1 0.995 OK
0 instance_test_2.json 5198 80544155 3.2139 10.0 0.02 0.98 OK
0 instance_test_2.json 5198 29322987 3.26479 10.0 0.02 0.99 OK
0 instance_test_2.json 5219 61117082 3.2423 10.0 0.02 0.995 OK
0 instance_test_2.json 5191 42844625 3.19389 10.0 0.05 0.98 OK
0 instance_test_2.json 5205 82349447 2.07673 10.0 0.05 0.99 OK
0 instance_test_2.json 5205 2106448 3.19268 10.0 0.05 0.995 OK
0 instance_test_2.json 5205 51803194 3.40745 10.0 0.1 0.98 OK
0 instance_test_2.json 5198 42430153 3.22484 10.0 0.1 0.99 OK
0 instance_test_2.json 5205 3757485 3.17162 10.0 0.1 0.995 OK

0 instance_test_3.json 4040 90378898 3.37713 5.0 0.02 0.98 OK
0 instance_test_3.json 3959 10062538 3.43617 5.0 0.02 0.99 OK
0 instance_test_3.json 4027 21752468 3.44673 5.0 0.02 0.995 OK
0 instance_test_3.json 4047 15992359 3.39576 5.0 0.05 0.98 OK
0 instance_test_3.json 4079 75193397 3.41104 5.0 0.05 0.99 OK
0 instance_test_3.json 4038 41637014 2.28993 5.0 0.05 0.995 OK
0 instance_test_3.json 4079 56332307 3.39222 5.0 0.1 0.98 OK
0 instance_test_3.json 4075 6446686 3.37915 5.0 0.1 0.99 OK
0 instance_test_3.json 4007 60056933 3.41492 5.0 0.1 0.995 OK
0 instance_test_3.json 4070 30229912 3.37978 7.5 0.02 0.98 OK
0 instance_test_3.json 4099 54278205 3.39684 7.5 0.02 0.99 OK
0 instance_test_3.json 4077 4751847 3.38024 7.5 0.02 0.995 OK
0 instance_test_3.json 4114 24655387 3.37544 7.5 0.05 0.98 OK
0 instance_test_3.json 4091 98918087 3.38651 7.5 0.05 0.99 OK
0 instance_test_3.json 4112 23800141 3.38213 7.5 0.05 0.995 OK
0 instance_test_3.json 4110 53823735 2.34504 7.5 0.1 0.98 OK
0 instance_test_3.json 4109 56170669 3.39709 7.5 0.1 0.99 OK
0 instance_test_3.json 4135 74909520 3.38308 7.5 0.1 0.995 OK
0 instance_test_3.json 4077 24312198 3.36655 10.0 0.02 0.98 OK
0 instance_test_3.json 4103 24525770 3.39977 10.0 0.02 0.99 OK
0 instance_test_3.json 4124 29638173 3.39074 10.0 0.02 0.995 OK
0 instance_test_3.json 4080 26621255 3.37286 10.0 0.05 0.98 OK
0 instance_test_3.json 4187 17165287 3.38059 10.0 0.05 0.99 OK
0 instance_test_3.json 4038 81251349 3.37624 10.0 0.05 0.995 OK
0 instance_test_3.json 4094 69664487 2.26158 10.0 0.1 0.98 OK
0 instance_test_3.json 4135 69012223 3.39148 10.0 0.1 0.99 OK
0 instance_test_3.json 4122 96198640 3.40346 10.0 0.1 0.995 OK

0 instance_test_4.json 4859 23721454 4.22086 5.0 0.02 0.98 OK
0 instance_test_4.json 4891 50849867 4.24233 5.0 0.02 0.99 OK
0 instance_test_4.json 4876 43579673 4.24294 5.0 0.02 0.995 OK
0 instance_test_4.json 4854 88358276 4.24093 5.0 0.05 0.98 OK
0 instance_test_4.json 4871 64844730 4.26544 5.0 0.05 0.99 OK
0 instance_test_4.json 4822 41987416 3.19273 5.0 0.05 0.995 OK
0 instance_test_4.json 4762 18002480 4.19268 5.0 0.1 0.98 OK
0 instance_test_4.json 4936 54753383 4.24033 5.0 0.1 0.99 OK
0 instance_test_4.json 5026 23413534 4.25558 5.0 0.1 0.995 OK
0 instance_test_4.json 4763 74978926 4.22292 7.5 0.02 0.98 OK
0 instance_test_4.json 4926 35037092 4.3296 7.5 0.02 0.99 OK
0 instance_test_4.json 4877 77206290 4.29275 7.5 0.02 0.995 OK
0 instance_test_4.json 5039 33691277 4.28155 7.5 0.05 0.98 OK
0 instance_test_4.json 5032 32741227 3.14153 7.5 0.05 0.99 OK
0 instance_test_4.json 4968 94175405 4.23353 7.5 0.05 0.995 OK
0 instance_test_4.json 4969 11106653 4.2528 7.5 0.1 0.98 OK
0 instance_test_4.json 5001 1069409 4.24776 7.5 0.1 0.99 OK
0 instance_test_4.json 4849 27664352 4.30332 7.5 0.1 0.995 OK
0 instance_test_4.json 5092 45868078 4.23999 10.0 0.02 0.98 OK
0 instance_test_4.json 5043 78536130 4.32209 10.0 0.02 0.99 OK
0 instance_test_4.json 5017 31403561 3.09767 10.0 0.02 0.995 OK
0 instance_test_4.json 5095 10103879 4.22548 10.0 0.05 0.98 OK
0 instance_test_4.json 5001 88773910 4.23485 10.0 0.05 0.99 OK
0 instance_test_4.json 5094 74290046 4.25342 10.0 0.05 0.995 OK
0 instance_test_4.json 5168 44589131 4.22473 10.0 0.1 0.98 OK
0 instance_test_4.json 5279 81674053 4.21126 10.0 0.1 0.99 OK
0 instance_test_4.json 5280 9070394 4.27449 10.0 0.1 0.995 OK

Trial Instance Cost Seed Time Start_Temp Min_Temp Cooling_Rate Status
0 instance_test_1.json 24144 74959460 4.37541 5.0 0.02 0.98 OK
0 instance_test_1.json -1144940592 69524810 4.09456 5.0 0.02 0.99 OK
0 instance_test_1.json 24848 57897472 4.0087 5.0 0.02 0.995 OK
0 instance_test_1.json 22608 18804637 2.82855 5.0 0.05 0.98 OK
0 instance_test_1.json 23456 7194985 4.02884 5.0 0.05 0.99 OK
0 instance_test_1.json 50023760 43895443 4.02734 5.0 0.05 0.995 OK
0 instance_test_1.json 24848 19208078 4.02342 5.0 0.1 0.98 OK
0 instance_test_1.json -1234940552 57882534 4.00863 5.0 0.1 0.99 OK
0 instance_test_1.json 22576 52593478 4.19683 5.0 0.1 0.995 OK
0 instance_test_1.json 560024912 40582864 4.35515 7.5 0.02 0.98 OK
0 instance_test_1.json 22592 74596124 4.13826 7.5 0.02 0.99 OK
0 instance_test_1.json 22584 34716630 2.87234 7.5 0.02 0.995 OK
0 instance_test_1.json 22560 91590057 4.07118 7.5 0.05 0.98 OK
